1,Mizoram,Aizawl(West),39,6,0,2,1
2,Mizoram,Aizwal(East),55,6,2,0,0
3,Mizoram,Champhai,59,11,2,0,1
4,Mizoram,Kolasib,26,5,1,0,1
5,Mizoram,Lawngtlai,37,5,1,0,1
6,Mizoram,Lunglei,70,9,1,1,1
7,Mizoram,Mamit,33,6,1,0,1
8,Mizoram,Saiha,24,4,0,0,1
9,Mizoram,Serchhip,27,5,1,0,1
