1,Nagaland,Dimapur,47,10,2,0,1
2,Nagaland,Kiphere,19,4,1,0,1
3,Nagaland,Kohima,40,15,3,0,1
4,Nagaland,Longleng,8,3,0,0,1
5,Nagaland,Mokokchung,51,15,3,0,1
6,Nagaland,Mon,50,15,2,0,1
7,Nagaland,Peren,16,8,1,0,1
8,Nagaland,Phek,43,23,3,0,1
9,Nagaland,Tuensang,38,13,2,0,1
10,Nagaland,Wokha,37,12,2,0,1
11,Nagaland,Zunheboto,47,13,2,0,1
