1,Meghalaya,East Garo Hills,31,7,1,0,1
2,Meghalaya,East Khasi Hills,64,26,6,0,4
3,Meghalaya,Jaintia Hills,34,6,2,0,0
4,Meghalaya,North Garo Hills,52,9,1,0,0
5,Meghalaya,Ri Bhoi,27,8,3,0,1
6,Meghalaya,South Garo Hills,21,6,1,0,1
7,Meghalaya,South West Garo Hills,28,9,1,1,0
8,Meghalaya,South West Khasi Hills,21,2,2,0,0
9,Meghalaya,West Garo Hills,61,9,5,0,2
10,Meghalaya,West Jaintia Hills,46,12,3,0,1
11,Meghalaya,West Khasi Hills,46,15,2,0,2
