1,Kerala,Alappuzha,310,59,16,6,2
2,Kerala,Ernakulam,346,70,22,11,1
3,Kerala,Idukki,262,42,12,4,2
4,Kerala,Kannur,348,81,10,7,1
5,Kerala,Kasaragod,209,39,9,2,1
6,Kerala,Kollam,357,54,16,8,1
7,Kerala,Kottayam,279,55,20,3,0
8,Kerala,Kozhikode,340,62,15,7,1
9,Kerala,Malappuram,500,85,22,6,3
10,Kerala,Palakkad,427,75,18,6,1
11,Kerala,Pathanamthitta,221,42,12,4,1
12,Kerala,Thiruvananthapuram,407,62,20,7,2
13,Kerala,Thrissur,399,75,23,6,1
14,Kerala,Wayanad,170,23,9,2,1
