1,Himachal Pradesh,Bilaspur,113,36,9,1,1
2,Himachal Pradesh,Chamba,177,42,6,5,1
3,Himachal Pradesh,Hamirpur,151,29,3,3,1
4,Himachal Pradesh,Kangra,438,87,11,13,1
5,Himachal Pradesh,Kinnaur,34,21,4,1,1
6,Himachal Pradesh,Kullu,99,21,3,5,1
7,Himachal Pradesh,Lahul & Spiti,36,16,3,0,1
8,Himachal Pradesh,Mandi,317,73,13,9,1
9,Himachal Pradesh,Shimla,247,99,12,10,1
10,Himachal Pradesh,Sirmaur,147,37,4,4,1
11,Himachal Pradesh,Solan,178,35,5,4,1
12,Himachal Pradesh,Una,134,22,6,3,1
