1,Manipur,Bishnupur,33,7,2,0,1
2,Manipur,Chandel,26,6,1,1,1
3,Manipur,Churachandpur,65,11,1,0,1
4,Manipur,Imphal East,54,11,2,0,0
5,Manipur,Imphal West,51,9,2,0,0
6,Manipur,Senapati,66,14,2,0,1
7,Manipur,Tamenglong,29,6,1,0,1
8,Manipur,Thoubal,57,13,5,0,1
9,Manipur,Ukhrul,40,8,1,0,1
